Real Price Paid,Interest Rate,Interest Rate % Change 1Q,Interest Rate % Change 2Q,Interest Rate % Change 4Q,FTSE 100,FTSE 100 % Change 1Q,FTSE 100 % Change 2Q,FTSE 100 % Change 4Q,CVM SA GDP (m),CVM SA GDP % Change 1Q,CVM SA GDP % Change 2Q,CVM SA GDP % Change 4Q,Date of Transaction,Number of Bedrooms,Number of Bathrooms,Number of Reception Rooms,Floor Area,Property Type,New Build?,Estate Type,Latitude,Longitude,Distance to The Lake (Meters),Time to The Lake (Seconds),Distance to The Orchard (Meters),Time to The Orchard (Seconds),Distance to Clarence Park (Meters),Time to Clarence Park (Seconds),Distance to Oysterfields (Meters),Time to Oysterfields (Seconds),Distance to Victoria Playing Field (Meters),Time to Victoria Playing Field (Seconds),Distance to Highfield Park (Meters),Time to Highfield Park (Seconds),Distance to Birklands Park (Meters),Time to Birklands Park (Seconds),Distance to The Wick (Meters),Time to The Wick (Seconds),Distance to St Albans City (Meters),Time to St Albans City (Seconds),Distance to St Albans Abbey (Meters),Time to St Albans Abbey (Seconds),Stations Within 5 Minute Walk,Stations Within 10 Minute Walk,Stations Within 15 Minute Walk
463787,4.5,-5.6,-5.6,-5.6,5265.2,0.3666,5.7814,11.9730,440716,1.47782245,2.58738054,4.58549270,38639.00,4,2,2,1186.5,1,FALSE,0,51.753814,-0.31171,3788,2845,2746,2097,2805,2078,3248,2461,2758,2106,1988,1487,2954,2211,1030,782,1436,1095,3237,2499,0,0,0
381194,4.5,-5.6,-5.6,-5.6,5317.3,0.6582,9.9129,13.0348,440716,1.47782245,2.58738054,4.58549270,38657.00,3,1,2,1057,2,FALSE,0,51.7532079,-0.3116486,3768,2850,2725,2102,2739,2026,3228,2466,2737,2111,1922,1435,2888,2159,1096,830,1416,1100,3170,2447,0,0,0
870394,4.5,-5.6,-5.6,-5.6,5317.3,0.6582,9.9129,13.0348,440716,1.47782245,2.58738054,4.58549270,38657.00,6,3,4,,1,FALSE,0,51.7566988,-0.3084029,4319,3233,3305,2485,3296,2441,3559,2666,3069,2310,2012,1512,3124,2344,585,437,2085,1552,3727,2863,0,0,0
451080,4.5,0.0,-5.6,-5.6,5465.1,1.9487,10.4646,12.5926,440716,1.47782245,2.58738054,4.58549270,38670.00,3,2,3,1411,1,FALSE,0,51.7577328,-0.306509,4393,3284,3380,2536,3400,2519,3633,2717,3143,2361,2116,1590,3228,2422,659,489,2250,1732,3831,2941,0,0,0
273189,4.5,0.0,-5.6,-5.6,5460.0,3.0641,10.2839,12.1630,440716,1.47782245,2.58738054,4.58549270,38674.00,4,2,2,,2,FALSE,1,51.7413346,-0.3212401,3121,2322,2055,1552,1107,784,2991,2237,2679,2017,2086,1536,1361,981,3084,2325,1533,1163,2226,1654,0,0,0
317662,4.5,0.0,-5.6,-5.6,5497.9,3.3704,9.7346,13.4069,440716,1.47782245,2.58738054,4.58549270,38678.00,2,2,2,857.9,2,FALSE,0,51.7475971,-0.3321053,2087,1551,1022,781,1808,1316,1927,1442,1614,1221,3090,2311,2365,1756,2677,2056,671,559,1400,1044,0,1,1
284625,4.5,0.0,-5.6,-5.6,5511.0,4.2787,9.5899,14.3640,440716,1.47782245,2.58738054,4.58549270,38681.00,3,-,-,,2,FALSE,0,51.7355481,-0.3426772,2355,1741,1931,1472,1774,1252,3190,2398,2877,2178,4166,3090,3130,2265,4758,3604,2792,2104,1143,822,0,0,1
330368,4.5,0.0,-5.6,-5.6,5491.0,4.7878,9.0348,13.4985,440716,1.47782245,2.58738054,4.58549270,38686.00,2,1,2,710.3,2,FALSE,0,51.7478471,-0.3383658,1665,1253,617,488,2075,1511,1711,1286,1399,1065,3522,2626,2782,2054,3124,2392,1171,926,1056,826,0,0,1
498983,4.5,0.0,-5.6,-5.6,5491.0,4.7878,9.0348,13.4985,440716,1.47782245,2.58738054,4.58549270,38686.00,4,-,-,,0,FALSE,0,51.7440154,-0.3297523,2374,1789,1431,1114,1347,990,2534,1921,2221,1701,2917,2198,2054,1533,3014,2335,1048,835,1253,942,0,0,1
335868,4.5,0.0,-5.6,-5.6,5486.1,2.8727,8.6601,13.6782,440716,1.47782245,2.58738054,4.58549270,38688.00,2,1,2,760,2,FALSE,0,51.7499365,-0.3312243,2212,1653,1164,889,2136,1562,1862,1381,1549,1161,2967,2199,2655,1958,2465,1859,459,363,1635,1207,0,1,1
307351,4.5,0.0,-5.6,-5.6,5538.8,3.2426,10.0816,14.7324,440716,1.47782245,2.58738054,4.58549270,38693.00,2,2,2,969,0,FALSE,0,51.7497906,-0.3305026,2265,1691,1217,927,2084,1524,1914,1419,1601,1199,2915,2162,2602,1921,2413,1821,407,325,1687,1244,0,1,1
277567,4.5,0.0,-5.6,-5.6,5517.4,2.8655,9.2109,15.0252,440716,1.47782245,2.58738054,4.58549270,38698.00,2,1,1,,2,FALSE,0,51.7500466,-0.3311311,2214,1655,1166,890,2134,1561,1863,1382,1550,1162,2965,2198,2653,1957,2463,1858,457,362,1637,1208,0,1,1
278834,4.5,0.0,-5.6,-5.6,5521.1,3.1461,8.5907,14.4591,440716,1.47782245,2.58738054,4.58549270,38701.00,3,2,1,837,1,FALSE,0,51.7408863,-0.3112517,3974,2942,2909,2171,1347,952,3845,2857,3532,2636,1244,934,1205,856,2834,2178,1946,1489,3080,2274,0,0,0
280101,4.5,0.0,-5.6,-5.6,5547.9,2.3703,8.5780,14.7227,440716,1.47782245,2.58738054,4.58549270,38707.00,2,1,1,,2,FALSE,0,51.7619911,-0.325707,3091,2252,2077,1504,3972,2862,2331,1685,1840,1329,4327,3155,4487,3254,1812,1282,2006,1445,2711,2025,0,0,0
310520,4.5,0.0,-5.6,-5.6,5597.0,3.7752,8.8923,14.6436,440716,1.47782245,2.58738054,4.58549270,38709.00,3,1,2,,2,FALSE,0,51.736437,-0.3112117,3975,2967,2909,2197,1262,910,3845,2882,3533,2662,1457,1105,479,330,3317,2560,2387,1808,3113,2286,0,0,0
314650,4.5,0.0,-5.6,-5.6,5735.1,6.8508,9.0304,16.5908,442476,0.39776169,1.86970593,4.16632767,38730.00,5,2,2,,1,FALSE,0,51.7525164,-0.311463,3691,2795,2648,2047,2662,1971,3151,2411,2660,2056,1845,1380,2811,2104,1173,886,1339,1045,3094,2392,0,0,0
261146,4.5,0.0,-5.6,-5.6,5693.2,9.2286,8.6366,15.3675,442476,0.39776169,1.86970593,4.16632767,38737.00,2,2,2,,2,FALSE,0,51.7473371,-0.30636,4162,3137,3120,2388,2049,1475,3733,2842,3243,2487,1090,820,2069,1515,1830,1392,1810,1386,3289,2481,0,0,0
783439,4.5,0.0,-5.6,-5.6,5633.8,7.5651,6.9580,14.5781,442476,0.39776169,1.86970593,4.16632767,38742.00,3,1,2,,0,FALSE,0,51.7547176,-0.3075906,4206,3136,3164,2388,3065,2275,3666,2752,3176,2396,1782,1345,2894,2177,816,607,1855,1385,3497,2696,0,0,0
468121,4.5,0.0,-5.6,-5.6,5722.6,8.6464,8.1501,15.2990,442476,0.39776169,1.86970593,4.16632767,38744.00,4,-,-,,2,FALSE,0,51.7506759,-0.3215818,2964,2234,1921,1486,2499,1858,2424,1850,1933,1494,2288,1695,2680,1985,1982,1480,612,483,2405,1811,0,1,1
431472,4.5,0.0,-5.6,-5.6,5747.3,6.7632,7.3043,14.4607,442476,0.39776169,1.86970593,4.16632767,38751.00,3,3,2,949,1,FALSE,0,51.7441491,-0.3298115,2561,1932,1586,1232,1534,1133,2522,1917,2209,1697,2912,2199,2210,1641,3008,2336,1043,836,1439,1085,0,0,1
304505,4.5,0.0,0.0,-5.6,5764.1,5.9090,7.0349,13.2545,442476,0.39776169,1.86970593,4.16632767,38761.00,2,1,-,,2,FALSE,0,51.7524761,-0.3108174,3757,2846,2715,2098,2599,1926,3217,2462,2727,2107,1781,1336,2747,2060,1218,922,1405,1096,3030,2348,0,0,0
336294,4.5,0.0,0.0,-5.6,5828.9,6.8435,8.6912,13.3078,442476,0.39776169,1.86970593,4.16632767,38765.00,3,1,2,,1,FALSE,0,51.7377164,-0.3375635,2241,1649,1802,1370,1128,779,2962,2201,2649,1980,3521,2617,2485,1792,4113,3131,2147,1631,967,689,0,0,1
247462,4.5,0.0,0.0,-5.6,5863.0,6.2101,10.1262,13.7438,442476,0.39776169,1.86970593,4.16632767,38769.00,2,1,1,443,2,FALSE,0,51.7487122,-0.3376714,1587,1176,539,411,2042,1470,1633,1209,1321,988,3488,2585,2748,2013,3051,2321,1140,900,1053,808,0,0,0
793147,4.5,0.0,0.0,-5.6,5857.7,6.1423,9.3057,13.6043,442476,0.39776169,1.86970593,4.16632767,38770.00,5,4,2,2213.8,1,FALSE,0,51.749463,-0.3301375,2343,1773,1295,1008,2005,1469,2031,1510,1718,1290,2897,2152,2524,1865,2396,1811,389,315,1681,1264,0,1,1
497579,4.5,0.0,0.0,-5.6,5872.4,6.0486,9.4340,14.2957,442476,0.39776169,1.86970593,4.16632767,38771.00,3,2,3,1472,2,FALSE,0,51.7494004,-0.3308633,2311,1730,1263,966,2038,1494,1961,1458,1648,1238,2966,2204,2557,1890,2465,1864,459,367,1715,1289,0,1,1
298223,4.5,0.0,0.0,-5.6,5872.4,6.0486,9.4340,14.2957,442476,0.39776169,1.86970593,4.16632767,38771.00,3,2,1,760.5,2,FALSE,0,51.7505676,-0.3056793,4147,3160,3105,2411,2550,1841,3748,2846,3257,2490,1268,936,2381,1768,1330,1022,1795,1409,3290,2514,0,0,0
266497,4.5,0.0,0.0,-5.6,5860.5,5.9637,10.3199,15.1591,442476,0.39776169,1.86970593,4.16632767,38775.00,4,2,1,916.8,2,FALSE,0,51.7354933,-0.3427039,2349,1740,1925,1471,1767,1251,3184,2397,2871,2176,4160,3089,3124,2264,4752,3603,2786,2103,1137,821,0,0,1
269036,4.5,0.0,0.0,-5.6,5875.9,5.9923,10.5550,14.7909,442476,0.39776169,1.86970593,4.16632767,38776.00,2,1,1,,2,FALSE,0,51.7352952,-0.3098369,4139,3096,3074,2325,1350,983,4009,3011,3697,2790,1621,1234,379,267,3481,2688,2551,1936,3201,2359,0,0,0
338403,4.5,0.0,0.0,-5.6,5833.0,5.9472,8.6491,14.4043,442476,0.39776169,1.86970593,4.16632767,38779.00,2,1,2,682,2,FALSE,0,51.747992,-0.3381349,1669,1256,621,492,2071,1509,1716,1289,1403,1069,3518,2624,2778,2052,3120,2389,1167,923,1061,829,0,0,1
361217,4.5,0.0,0.0,-5.6,5855.9,5.5465,8.7963,14.6826,442476,0.39776169,1.86970593,4.16632767,38786.00,3,1,1,1153.4,2,FALSE,0,51.7488279,-0.3343928,1910,1439,862,674,1985,1430,1715,1272,1403,1051,3314,2471,2591,1918,2782,2102,806,634,1266,937,0,0,1
354880,4.5,0.0,0.0,-5.6,5952.8,7.4856,10.3279,16.3083,442476,0.39776169,1.86970593,4.16632767,38790.00,4,3,2,1535,1,FALSE,0,51.7466429,-0.3078751,4067,3068,3025,2320,1942,1398,3639,2774,3148,2419,1046,789,1962,1437,2001,1516,1716,1318,3194,2412,0,0,0
1026616,4.5,0.0,0.0,-5.6,5965.1,7.8758,9.7500,16.1758,442476,0.39776169,1.86970593,4.16632767,38792.00,6,2,3,,0,FALSE,0,51.7579157,-0.33089,2463,1786,1450,1039,3235,2325,1703,1219,1213,864,3548,2563,3707,2662,1765,1276,1227,854,2084,1559,0,0,1
443599,4.5,0.0,0.0,-5.6,6007.5,6.8331,10.3504,17.8144,442476,0.39776169,1.86970593,4.16632767,38799.00,3,2,2,1321,1,FALSE,0,51.7481286,-0.3070546,4026,3037,2983,2289,2114,1522,3597,2743,3107,2388,1190,884,2134,1561,1829,1392,1674,1287,3152,2382,0,0,0
310456,4.5,0.0,0.0,-5.6,6036.3,7.2776,9.6615,18.6522,442476,0.39776169,1.86970593,4.16632767,38803.00,2,1,2,708,2,FALSE,0,51.7529076,-0.3108278,3805,2880,2763,2132,2646,1960,3265,2496,2775,2141,1829,1370,2795,2094,1170,887,1453,1130,3078,2382,0,0,0
316223,4.5,0.0,0.0,-5.6,6015.2,6.2658,8.9274,18.5281,442476,0.39776169,1.86970593,4.16632767,38807.00,3,1,1,944.6,2,FALSE,1,51.7452957,-0.3290302,2436,1805,1352,1033,1507,1087,2288,1719,1975,1498,2924,2171,2199,1616,2969,2265,962,769,1483,1091,0,0,1
1185044,4.5,0.0,0.0,-5.6,6015.2,6.2658,8.9274,18.5281,442476,0.39776169,1.86970593,4.16632767,38807.00,5,2,4,,0,FALSE,0,51.7620066,-0.3241194,3295,2409,2281,1661,3506,2531,2535,1841,2044,1486,3819,2770,3979,2869,1736,1249,1498,1060,2915,2182,0,0,0
207809,4.5,0.0,0.0,-5.6,6045.7,5.8637,11.1368,18.1666,443589,0.25090794,0.64767161,3.21829441,38814.00,2,1,1,555.5,2,FALSE,0,51.7348602,-0.340772,2625,1975,2201,1706,1823,1317,3460,2632,3147,2412,4215,3154,3180,2329,4829,3685,2863,2185,1413,1056,0,0,0
261965,4.5,0.0,0.0,-5.6,6026.1,4.8887,11.0154,17.4093,443589,0.25090794,0.64767161,3.21829441,38817.00,3,1,1,635.7,2,FALSE,0,51.7351617,-0.3410231,2657,1997,2233,1728,1855,1338,3492,2654,3179,2433,4247,3176,3212,2351,4860,3707,2895,2206,1444,1078,0,0,0
437028,4.5,0.0,0.0,-5.6,6016.5,4.7370,10.5676,17.3406,443589,0.25090794,0.64767161,3.21829441,38819.00,3,2,2,1116,1,FALSE,0,51.7453732,-0.3079486,4130,3105,3087,2357,1773,1270,3701,2811,3211,2456,1040,760,1792,1310,2107,1599,1778,1355,3257,2450,0,0,0
258186,4.5,0.0,0.0,-5.6,6000.8,4.4277,10.9752,17.5743,443589,0.25090794,0.64767161,3.21829441,38820.00,2,1,2,827,2,FALSE,0,51.750978,-0.3220574,2918,2198,1876,1450,2545,1889,2378,1814,1888,1459,2334,1725,2725,2015,1937,1444,567,448,2450,1841,0,1,1
469773,4.5,0.0,0.0,-5.6,6029.4,5.4798,12.3213,18.8709,443589,0.25090794,0.64767161,3.21829441,38825.00,4,-,-,,0,FALSE,0,51.7391745,-0.3150106,3610,2684,2544,1914,982,695,3480,2599,3167,2379,1514,1143,873,622,3104,2388,2022,1525,2715,2016,0,0,0
591940,4.5,0.0,0.0,-5.6,6044.1,6.2937,12.9085,20.1353,443589,0.25090794,0.64767161,3.21829441,38826.00,4,3,3,1690.4,1,FALSE,0,51.7544588,-0.3054347,4229,3218,3186,2470,3026,2255,3689,2834,3198,2479,1743,1325,2855,2157,1033,767,1877,1468,3458,2676,0,0,0
403023,4.5,0.0,0.0,-5.6,6104.3,6.2530,14.3587,20.6215,443589,0.25090794,0.64767161,3.21829441,38834.00,3,3,1,,2,FALSE,0,51.7443259,-0.3286015,2490,1883,1531,1194,1462,1084,2466,1880,2154,1659,2850,2156,2154,1604,2946,2293,981,792,1368,1036,0,0,1
302879,4.5,0.0,0.0,-5.6,6023.1,3.6775,11.2699,20.4695,443589,0.25090794,0.64767161,3.21829441,38839.00,3,2,1,1355,0,TRUE,0,51.7463656,-0.307596,4040,3048,2997,2300,1915,1378,3611,2754,3121,2399,1019,770,1934,1418,2028,1536,1688,1298,3166,2393,0,0,0
312829,4.5,0.0,0.0,-5.6,6036.9,4.7972,10.0217,19.1224,443589,0.25090794,0.64767161,3.21829441,38842.00,3,2,2,,1,FALSE,0,51.739293,-0.3343438,2192,1628,1666,1286,949,676,2826,2117,2513,1897,3341,2513,2305,1688,3827,2938,1861,1438,918,668,0,0,1
257822,4.5,0.0,0.0,-5.6,6091.7,5.6618,10.3567,19.5249,443589,0.25090794,0.64767161,3.21829441,38845.00,2,1,2,,2,FALSE,0,51.7352661,-0.3097884,4143,3099,3078,2329,1354,986,4014,3014,3701,2794,1625,1237,384,270,3485,2692,2555,1940,3205,2362,0,0,0
456821,4.5,0.0,0.0,-5.6,6067.1,5.6370,9.9916,18.9250,443589,0.25090794,0.64767161,3.21829441,38846.00,2,2,2,1010,2,FALSE,0,51.7492226,-0.3401507,1405,1037,357,272,2223,1595,1452,1070,1139,849,3670,2710,2930,2138,3049,2327,1269,986,871,669,0,0,1
381727,4.5,0.0,0.0,-5.6,5846.2,0.2959,7.1192,16.4551,443589,0.25090794,0.64767161,3.21829441,38854.00,3,1,2,892,2,FALSE,0,51.7536707,-0.3113596,3783,2842,2741,2094,2800,2073,3243,2458,2753,2103,1983,1483,2949,2207,1066,809,1431,1092,3232,2495,0,0,0
441802,4.5,0.0,0.0,-5.6,5675.5,-2.7028,3.7970,13.6904,443589,0.25090794,0.64767161,3.21829441,38855.00,3,-,-,,2,FALSE,0,51.7576762,-0.3313255,2434,1765,1420,1017,3264,2347,1674,1198,1184,842,3577,2585,3736,2684,1794,1298,1256,876,2055,1538,0,0,1
297872,4.5,0.0,0.0,-5.6,5657.4,-3.5405,2.8193,12.2795,443589,0.25090794,0.64767161,3.21829441,38859.00,2,1,1,668,2,FALSE,0,51.7522001,-0.3106942,3726,2824,2684,2076,2567,1904,3186,2440,2696,2085,1750,1314,2716,2038,1249,945,1374,1074,2999,2326,0,0,0
265332,4.5,0.0,0.0,-5.6,5587.1,-4.4549,1.3621,10.8214,443589,0.25090794,0.64767161,3.21829441,38862.00,3,1,-,,1,FALSE,0,51.7353441,-0.3406582,2686,2016,2261,1747,1884,1358,3520,2673,3208,2453,4276,3196,3240,2371,4889,3726,2924,2226,1473,1098,0,0,0
225282,4.5,0.0,0.0,-5.6,5677.7,-2.7881,2.9360,12.4381,443589,0.25090794,0.64767161,3.21829441,38863.00,2,1,2,,2,FALSE,0,51.7468662,-0.3043107,4296,3243,3254,2494,2166,1576,3868,2949,3377,2593,846,633,1958,1465,1753,1340,1945,1492,3423,2587,0,0,0
356696,4.5,0.0,0.0,-5.6,5652.0,-3.2024,4.0481,11.7781,443589,0.25090794,0.64767161,3.21829441,38868.00,3,1,2,,1,FALSE,0,51.7411211,-0.3445664,1666,1235,1242,966,1918,1361,2501,1892,2188,1672,4400,3280,3274,2374,4098,3149,2363,1849,453,317,0,1,1
387016,4.5,0.0,0.0,-5.6,5723.8,-1.1828,5.2518,13.2744,443589,0.25090794,0.64767161,3.21829441,38869.00,4,4,2,1231,1,FALSE,0,51.7448439,-0.3273014,2575,1941,1510,1171,1644,1201,2446,1856,2133,1636,2623,1953,1899,1398,3094,2343,987,782,1681,1273,0,0,1
346442,4.5,0.0,0.0,-5.6,5723.8,-1.1828,5.2518,13.2744,443589,0.25090794,0.64767161,3.21829441,38869.00,2,-,-,,2,FALSE,0,51.7499503,-0.3306213,2251,1681,1203,917,2098,1535,1900,1409,1587,1189,2928,2172,2616,1931,2427,1832,421,335,1673,1234,0,1,1
280899,4.5,0.0,0.0,-5.6,5723.8,-1.1828,5.2518,13.2744,443589,0.25090794,0.64767161,3.21829441,38869.00,2,1,2,,2,FALSE,0,51.749538,-0.3306862,2316,1733,1268,969,2034,1491,1965,1461,1652,1241,2962,2201,2552,1887,2460,1860,454,364,1710,1286,0,1,1
343321,4.5,0.0,0.0,-5.6,5749.7,-1.6418,4.5846,12.8476,443589,0.25090794,0.64767161,3.21829441,38870.00,4,2,1,1110,1,FALSE,0,51.751567,-0.3045033,4371,3297,3329,2549,2738,1984,3831,2913,3341,2558,1457,1079,2569,1911,1433,1094,2020,1547,3478,2657,0,0,0
349563,4.5,0.0,0.0,-5.6,5749.7,-1.6418,4.5846,12.8476,443589,0.25090794,0.64767161,3.21829441,38870.00,2,2,1,583.8,2,FALSE,0,51.7576365,-0.3318522,2398,1739,1384,991,3280,2349,1638,1172,1148,816,3613,2612,3773,2711,1830,1324,1292,902,2019,1512,0,0,0
312047,4.5,0.0,0.0,-5.6,5764.6,-1.1866,4.1026,13.1770,443589,0.25090794,0.64767161,3.21829441,38873.00,2,1,2,669,2,FALSE,0,51.7499076,-0.3311559,2218,1657,1170,893,2130,1558,1867,1385,1554,1165,2961,2195,2649,1954,2459,1855,453,359,1641,1211,0,1,1
353933,4.5,0.0,0.0,-5.6,5762.1,-1.6765,4.3682,13.2365,443589,0.25090794,0.64767161,3.21829441,38874.00,2,1,2,,1,FALSE,0,51.7497005,-0.3315256,2257,1690,1209,926,2088,1530,1906,1418,1594,1197,3017,2240,2607,1926,2515,1900,509,404,1680,1243,0,1,1
327715,4.5,0.0,0.0,-5.6,5762.1,-1.6765,4.3682,13.2365,443589,0.25090794,0.64767161,3.21829441,38874.00,3,1,2,882,1,FALSE,0,51.7531443,-0.311645,3761,2845,2718,2097,2732,2021,3221,2461,2730,2106,1914,1430,2881,2154,1103,835,1409,1095,3163,2442,0,0,0
593009,4.5,0.0,0.0,-5.6,5506.8,-8.0591,-0.2597,8.3533,443589,0.25090794,0.64767161,3.21829441,38883.00,5,3,3,1863.1,1,FALSE,0,51.7531572,-0.3058544,4069,3108,3026,2360,2867,2145,3529,2724,3038,2369,1583,1215,2695,2047,1052,795,1717,1358,3298,2566,0,0,0
499313,4.5,0.0,0.0,-5.6,5506.8,-8.0591,-0.2597,8.3533,443589,0.25090794,0.64767161,3.21829441,38883.00,3,3,2,1326,2,FALSE,0,51.7506964,-0.3216286,2960,2231,1917,1483,2503,1861,2420,1847,1930,1492,2292,1697,2683,1987,1978,1477,608,481,2409,1813,0,1,1
393258,4.5,0.0,0.0,-5.6,5619.3,-6.1538,2.2067,10.6739,443589,0.25090794,0.64767161,3.21829441,38884.00,3,1,2,1507,0,FALSE,0,51.7561958,-0.3057436,4421,3355,3378,2607,3219,2392,3814,2851,3324,2496,1935,1462,3047,2294,841,623,2069,1605,3650,2813,0,0,0
399501,4.5,0.0,0.0,-5.6,5678.6,-4.5275,0.9826,10.3582,443589,0.25090794,0.64767161,3.21829441,38897.00,3,2,2,936,1,FALSE,0,51.7514389,-0.3047888,4342,3275,3299,2527,2709,1962,3802,2891,3311,2536,1428,1057,2540,1889,1403,1072,1990,1525,3449,2635,0,0,0
830212,4.5,0.0,0.0,-5.6,5791.5,-2.8956,2.6453,11.7828,443589,0.25090794,0.64767161,3.21829441,38898.00,5,2,2,,1,FALSE,0,51.7519574,-0.3286474,2472,1830,1429,1081,2330,1700,1998,1510,1507,1154,2882,2124,2803,2037,2097,1567,461,349,2008,1470,0,1,1
521223,4.5,0.0,0.0,-5.6,5791.5,-2.8956,2.6453,11.7828,443589,0.25090794,0.64767161,3.21829441,38898.00,4,-,-,,1,FALSE,0,51.7557264,-0.3054058,4365,3314,3323,2566,3163,2351,3870,2895,3380,2539,1879,1421,2992,2253,896,667,2013,1564,3595,2772,0,0,0
543071,4.5,0.0,0.0,-5.6,5791.5,-2.8956,2.6453,11.7828,443589,0.25090794,0.64767161,3.21829441,38898.00,4,2,4,,1,FALSE,0,51.7588019,-0.3074513,4266,3188,3252,2441,3527,2609,3506,2621,3015,2265,2244,1679,3356,2511,532,393,2340,1724,3887,2961,0,0,0
358750,4.5,0.0,0.0,-5.6,5833.4,-2.2491,3.6788,12.3461,444045,0.35334257,0.74969879,2.21644203,38901.00,3,1,1,,2,FALSE,0,51.7620181,-0.3261803,3051,2221,2037,1474,3932,2832,2291,1654,1800,1299,4287,3125,4447,3224,1773,1252,1966,1415,2672,1995,0,0,0
259375,4.5,0.0,0.0,-5.6,5890.0,-2.6435,3.3752,11.2122,444045,0.10269230,0.35334257,2.21644203,38905.00,2,1,-,,2,FALSE,0,51.7363684,-0.3124784,4007,2991,2942,2221,1294,934,3878,2906,3565,2685,1489,1129,587,410,3349,2584,2419,1832,3145,2310,0,0,0
250000,4.5,0.0,0.0,-5.6,5890.0,-2.6435,3.3752,11.2122,444045,0.10269230,0.35334257,2.21644203,38905.00,2,1,1,,2,FALSE,0,51.7472547,-0.3063824,4171,3143,3129,2395,2040,1469,3743,2849,3252,2494,1081,813,2060,1508,1839,1399,1820,1393,3298,2488,0,0,0
348375,4.5,0.0,0.0,-5.6,5857.3,-2.7180,2.1477,10.4980,444045,0.10269230,0.35334257,2.21644203,38910.00,2,1,2,,2,FALSE,0,51.7479102,-0.3379478,1685,1269,637,504,2055,1498,1731,1302,1419,1081,3502,2614,2762,2042,3104,2379,1151,913,1076,842,0,0,1
350000,4.5,0.0,0.0,-5.6,5681.7,-6.3784,0.3168,8.2282,444045,0.10269230,0.35334257,2.21644203,38917.00,3,1,1,,2,FALSE,0,51.7526801,-0.3108259,3780,2862,2737,2114,2621,1942,3240,2478,2750,2123,1804,1352,2770,2076,1196,905,1428,1112,3053,2364,0,0,0
352500,4.5,0.0,0.0,-5.6,5770.9,-5.3804,1.3464,9.6293,444045,0.10269230,0.35334257,2.21644203,38919.00,2,1,2,887,2,FALSE,0,51.7477874,-0.3376439,1718,1294,670,530,2006,1463,1765,1327,1452,1107,3453,2578,2713,2006,3055,2344,1102,878,1110,867,0,0,2
300000,4.5,0.0,0.0,-5.6,5877.1,-3.8659,2.6288,10.5647,444045,0.10269230,0.35334257,2.21644203,38925.00,4,1,1,,2,FALSE,1,51.7412988,-0.3204803,3120,2320,2055,1550,1029,726,2991,2235,2678,2014,2008,1478,1283,923,3084,2323,1532,1161,2226,1652,0,0,0
750000,4.5,0.0,0.0,-5.6,5974.9,-1.4243,3.2653,11.7927,444045,0.10269230,0.35334257,2.21644203,38929.00,5,4,2,2310.2,0,FALSE,0,51.7557806,-0.3077144,4343,3233,3301,2485,3202,2372,3673,2748,3182,2393,1918,1442,3031,2274,699,520,1991,1483,3634,2793,0,0,0
468905,4.5,0.0,0.0,-5.6,5928.3,-2.2215,2.8339,10.8969,444045,0.10269230,0.35334257,2.21644203,38930.00,3,2,2,,1,FALSE,0,51.7593389,-0.3069921,4210,3149,3196,2402,3583,2652,3450,2582,2959,2227,2300,1722,3412,2554,476,354,2284,1685,3831,2922,0,0,0
294776,4.75,5.3,5.3,0.0,5838.4,-2.9392,1.5604,8.6685,444045,0.10269230,0.35334257,2.21644203,38933.00,2,2,2,676.3,2,FALSE,0,51.7523844,-0.3108183,3747,2839,2705,2091,2588,1919,3207,2455,2717,2100,1771,1328,2737,2052,1229,929,1395,1089,3020,2340,0,0,0
366915,4.75,5.3,5.3,5.3,5889.4,-2.5045,1.9866,9.7446,444045,0.10269230,0.35334257,2.21644203,38936.00,2,1,1,,2,FALSE,0,51.7480181,-0.3386301,1639,1232,591,467,2101,1528,1686,1265,1373,1044,3548,2643,2808,2071,3150,2409,1196,942,1031,805,0,0,1
1865672,4.75,5.3,5.3,5.3,5818.1,-4.2797,1.5985,8.1436,444045,0.10269230,0.35334257,2.21644203,38938.00,6,5,3,,0,TRUE,0,51.757484,-0.327229,2731,1991,1717,1244,3094,2229,1971,1424,1480,1069,3407,2468,3567,2567,1619,1167,1086,758,2351,1765,0,0,1
1865672,4.75,5.3,5.3,5.3,5823.4,-4.4647,0.2524,7.6570,444045,0.10269230,0.35334257,2.21644203,38940.00,6,6,6,,0,FALSE,0,51.7575781,-0.3269554,2737,1999,1724,1252,3046,2196,1977,1432,1487,1076,3359,2434,3519,2533,1571,1134,1038,725,2358,1772,0,0,1
304726,4.75,5.3,5.3,5.3,5823.4,-4.4647,0.2524,7.6570,444045,0.10269230,0.35334257,2.21644203,38940.00,2,1,1,752,2,FALSE,0,51.7480319,-0.3074255,4041,3048,2998,2300,2100,1512,3612,2754,3121,2399,1205,894,2119,1551,1843,1403,1689,1298,3167,2392,0,0,0
488806,4.75,5.3,5.3,5.3,5860.0,3.0939,0.4096,9.5529,444045,0.10269230,0.35334257,2.21644203,38953.00,3,1,2,1014,0,FALSE,0,51.7512925,-0.3221471,2885,2172,1842,1423,2578,1911,2345,1788,1854,1432,2367,1747,2759,2037,1903,1418,533,421,2484,1863,0,1,1
